x1,y1,x2,y2,x3,y3,u,v,w
0.35716206,-0.24414487,0.43370454,-0.32859174,-0.70766185,0.40569245,-0.08461856,-0.01917914,-0.18826714
0.20859426,-0.16859343,0.35682133,0.30293743,0.43927396,-0.97906397,0.13143052,0.17517234,0.21137488
-0.59170795,-0.87648750,-0.61172771,-0.00861407,-0.77150897,-0.80314008,-1.22801629,0.10398238,0.27021283
0.92363210,0.32099859,0.01948964,-0.39414705,-0.03371773,0.54905154,0.43764770,0.39436616,0.27688728
-0.25102670,0.90963972,0.18414359,-0.45527697,-0.76563864,-0.74523266,-0.29812498,0.52586885,0.32743940
0.73711030,-0.06824754,0.14098241,0.04341009,-0.64350918,-0.27222197,0.15550985,0.07138248,0.03620274
0.49791869,0.97771819,0.32755005,0.07526097,-0.02384778,-0.80752897,0.39724031,0.00684699,0.04502011
0.89043953,0.65257572,0.01922006,-0.51213743,0.70372529,0.02148794,0.55829357,0.16642386,0.05609293
-0.99456320,-0.12558047,0.98300736,-0.91636187,-0.44982338,-0.77281750,-0.46203785,0.41822695,0.01237743
0.66653839,-0.44193500,0.31157234,0.10680115,0.62000671,0.66085878,0.60418136,0.17772524,0.13675151
0.09244265,-0.18679287,0.68485253,0.64384023,0.92205544,0.85805283,1.01016372,0.00806036,0.02283535
-0.99315697,-0.20728320,-0.94565450,-0.65771284,0.66487266,0.36963403,-0.50591692,0.25565263,0.13005211
0.26736885,0.08530351,0.12439143,0.15998000,-0.03883159,0.10625978,0.25099058,-0.03975276,0.13223202
0.47486040,0.07738547,0.14949947,0.77574721,0.35250702,-0.16147254,0.46947068,0.03456222,-0.00103118
0.72328697,-0.30135817,0.57352383,0.61917968,-0.11846962,-0.79567549,0.20933674,0.54088186,0.26366908
0.25518799,0.91594555,-0.42701834,0.29397166,0.38675329,0.33909621,0.58117465,0.33985501,0.44305774
0.76276567,0.07552596,0.80474325,-0.04025834,0.17393452,0.12209978,0.59608638,0.00258613,0.16160935
-0.08544552,0.32766016,0.36648946,-0.16645558,0.79096145,-0.48883162,0.26963313,-0.06004108,-0.01254550
0.73726525,0.74271058,-0.65936020,-0.39896095,-0.03099294,-0.65902601,-0.19026278,0.28140655,0.41738469
0.44728677,-0.53855273,0.91607900,-0.79832930,-0.26593564,0.15051076,-0.11470956,0.18720528,-0.06496587
-0.07860861,-0.20602767,-0.00347006,-0.32683949,-0.45883660,-0.43217931,-0.65364419,-0.08278292,0.12675023
0.84847521,-0.48110042,0.23532790,-0.14220633,-0.05992520,0.99686796,0.49501980,0.41872397,-0.01348890
-0.36193284,-0.61125184,-0.53941518,0.29059061,0.71864167,-0.86676317,-0.52198345,0.46410327,0.09690556
-0.09040541,-0.64166184,-0.95961755,0.28258191,0.64046406,-0.47111646,-0.37586643,0.25049980,0.24341763
0.64460580,-0.99017019,-0.72010895,-0.07195323,-0.51353163,-0.86594528,-1.09233243,0.37580480,0.45760795
-0.24287165,0.72591107,-0.28393825,-0.42378605,-0.13595718,-0.87474837,-0.37929871,-0.08858389,-0.17250874
0.19436415,0.05336386,0.52500883,-0.28423363,0.03094591,-0.19530879,0.05569751,0.04286336,0.37575438
0.44588139,0.93653704,-0.90590839,0.97495933,0.27316276,0.24957056,0.76254444,0.48762048,0.28773230
-0.14394608,0.09959205,0.13026722,-0.20765844,0.38388157,0.58537889,0.36787468,0.05855497,0.46685425
-0.13838323,-0.94917083,-0.58714250,0.99935810,0.73391412,0.45281163,0.22300807,1.13139448,0.44412893
-0.15426162,0.17331488,-0.32801532,-0.45678303,-0.85469624,0.81615858,-0.27820583,0.32193222,0.15528037
-0.73903644,0.11805081,0.87478794,-0.85605360,-0.24168918,0.90467004,-0.08638578,0.78663903,0.34777125
-0.99697378,0.53745665,0.30854193,0.54842452,-0.60115322,-0.66938159,-0.27705636,0.77415120,0.39587357
-0.67360870,0.49917558,-0.39881960,0.03029685,-0.95677545,-0.84256753,-0.76190531,0.13729235,0.34080349
-0.07652543,-0.26685724,-0.88339716,0.29212636,0.96274481,0.59799764,0.03958279,0.69371946,0.37520254
0.87683735,0.06751767,0.15536653,-0.47199118,0.29537901,-0.20846165,0.22903448,0.06122610,-0.00560156
-0.04855009,-0.38947498,-0.33621680,-0.55220836,0.77062400,0.29822963,-0.29248125,-0.17873896,-0.15086297
0.21467101,-0.34112540,-0.86379602,-0.83475798,0.69053267,-0.63955685,-0.68463159,0.23205722,-0.03198560
-0.64580662,0.26847067,-0.79074345,0.09195094,-0.54924337,-0.85880976,-0.90329479,0.08620104,0.08869585
0.01073940,0.26760817,-0.79438905,-0.36919037,0.36994408,-0.56918576,-0.36316863,0.45002152,0.46522278
-0.48411969,-0.80281482,-0.89917025,0.50754252,-0.16501189,-0.99354110,-0.69145999,0.26159943,0.15471836
0.73095328,-0.41007422,-0.01000650,-0.63370223,-0.27309247,0.98536719,0.16027237,0.70881550,0.28969514
-0.51997165,0.32033436,-0.16845738,-0.68385839,-0.45479456,0.68119093,-0.24642016,0.06862447,0.13560589
-0.23311013,0.91492227,0.59389054,0.16318713,0.93909843,0.21070118,0.79500362,0.10066965,0.13051547
0.59002923,-0.68509216,-0.82276784,0.08780329,-0.44443073,-0.48610773,-0.49769143,0.05289106,0.17065807
-0.64275985,0.53207493,0.46864697,0.33683269,-0.19210999,-0.96389245,-0.15018521,0.67533496,0.66726189
0.99512873,0.85391063,-0.49337449,-0.64893032,-0.68815063,-0.38462483,0.04395157,0.41320053,0.00554044
-0.75423505,-0.65715847,-0.06081823,-0.16204697,0.57955137,-0.14209878,-0.22662856,0.21832113,0.07588501
-0.47650292,0.47621305,-0.81385172,-0.27958467,-0.65197920,0.06943748,-0.47018406,0.09660945,0.01136347
-0.74798888,-0.92966100,0.07458791,-0.48754297,-0.86375214,0.53160943,-0.88182535,0.67355907,0.57762986
-0.25108683,0.78351364,-0.27498680,-0.13040054,0.09435317,0.81859713,0.32747020,0.05284223,0.30281548
0.90960544,0.31751990,0.45154870,-0.73273009,0.27843469,-0.66321668,0.09818197,0.11983715,0.13909704
0.72026845,0.47839790,-0.09992187,0.66396364,0.85148705,0.22708918,0.93107028,0.17579400,-0.01019701
0.23168748,-0.81112803,0.50600417,-0.61668831,0.41396300,-0.49473172,-0.19485957,-0.02352162,0.37537962
-0.97571473,0.39957241,0.31584295,0.91014039,0.04034565,0.54541076,0.42584084,0.19728958,0.06161422
-0.80208754,-0.14416309,-0.51294872,-0.33249916,-0.53719664,0.03855232,-0.73262333,-0.01757844,0.39117111
0.38562949,-0.61025115,0.72177464,-0.10293248,-0.46598189,-0.93855484,-0.43363812,0.09813385,-0.00974028
-0.96288972,0.50879144,-0.30077550,0.68251230,-0.76362787,-0.59625912,-0.48520483,0.48514479,0.57190288
-0.95723318,-0.81872182,0.97924059,0.01338725,-0.63239203,-0.25222700,-0.54071268,0.38604925,0.07269338
-0.02372909,-0.08270237,-0.79459843,0.98059542,0.32229801,0.97865346,0.27848165,0.44934546,0.51399469
-0.64027595,-0.03414170,0.97359879,0.97488637,0.40428444,-0.75922122,0.30815569,0.91917180,0.50578912
-0.84532664,0.74607480,0.96629468,-0.79053167,0.44015459,-0.51157763,-0.13847450,0.08421497,0.07994102
-0.50716703,-0.57869838,-0.99259107,-0.28071154,0.08752415,0.18839920,-0.52088311,0.28847596,0.18588296
-0.44977922,0.70839669,0.40969619,-0.46339832,-0.02365027,-0.32428172,-0.20174150,0.18652265,0.31075688
-0.98678248,-0.95046496,0.94085938,0.62374762,0.33149051,0.84415997,0.38154224,0.55249819,-0.01818852
-0.05685453,-0.79746070,0.82842544,-0.48773148,-0.06097062,-0.34511846,-0.45226031,0.33223442,0.32832049
-0.01099638,-0.00526166,0.84001311,-0.35985483,-0.74985438,-0.86367378,-0.44692220,0.54606422,0.19785583
-0.49664311,0.97276114,0.98135457,-0.44043171,0.51118230,0.25731224,0.74241940,0.16986045,0.05214258
0.77814297,0.95227850,0.14531202,0.59453945,0.20225136,-0.35936829,0.68217583,0.15684727,0.12977342
0.33706888,0.89759682,0.17642203,-0.86613752,0.57498077,-0.92754717,0.03554863,0.27037393,0.22808234
0.56634592,0.23682277,-0.35597013,-0.13734032,-0.51723900,-0.29001918,-0.16753570,0.04872191,0.15821074
0.83768716,0.93763662,0.29554422,0.97255867,0.93056163,0.88804935,1.43918915,0.00448085,0.02053637
0.79891852,-0.11748310,-0.14294583,-0.55989366,0.54283457,0.02477824,0.16731285,0.05934852,0.15964456
0.77422871,-0.69531563,0.59514370,-0.69432129,-0.31576805,-0.52628532,-0.20558087,0.18228198,-0.00284268
0.52619768,0.25825450,0.91347754,0.58239390,-0.95750629,0.19512121,0.55341987,0.29316830,0.16108388
0.98481194,-0.43904368,0.11596113,0.31219187,-0.15091035,-0.51579512,0.16186937,0.60281303,0.49712836
-0.97613215,0.26908336,0.17637058,0.32431639,-0.69488741,0.93268742,-0.05036163,0.44406195,0.33197445
0.81746964,0.36684834,0.51708827,-0.79014956,0.04058901,-0.89661224,0.08483833,0.34422282,0.27353485
0.95436638,-0.77243746,-0.20641269,-0.80756672,-0.32066440,-0.49847902,-0.62299765,0.16004691,0.20435155
0.78310755,0.49745021,-0.89743283,-0.80163305,-0.82356838,0.54645769,-0.35170235,1.13813882,0.23192701
-0.10287843,0.33777211,0.84443051,-0.80697495,-0.75097911,0.85032575,0.20899009,0.11346716,-0.06119058
-0.32703606,-0.97032415,-0.70048281,-0.07488259,-0.20871569,0.34499700,-0.67959465,0.17972077,0.40558554
-0.44998038,0.21298945,-0.11205063,0.53978507,0.15941376,0.19016084,0.13708863,0.23195034,0.57353922
0.89474465,-0.25939926,0.74315542,-0.18314280,0.06488726,0.83567113,0.65969245,0.10305191,-0.02213538
-0.33573336,-0.82262954,-0.38821517,0.37883743,-0.38494455,0.84627608,-0.21684607,0.06361570,0.09998561
-0.53918180,0.76542008,0.51180350,-0.94882209,-0.23774383,-0.90908997,-0.26479227,0.68857526,-0.02271062
0.54338521,0.43507960,0.42359484,-0.37629082,-0.49973637,-0.83215779,0.01889448,0.36442161,0.44489828
0.82259413,-0.50528742,-0.71863837,-0.99479624,-0.95401312,-0.67816818,-0.80288531,0.29197136,0.13129943
-0.26114379,0.25373530,-0.87396355,0.15449933,0.69520429,0.40756591,0.09602712,0.02577400,-0.18829320
-0.50891111,-0.96522776,-0.41637748,0.98034330,-0.72218745,-0.21479214,-0.49536336,0.33665761,-0.09207711
0.96306236,-0.57166243,-0.79764264,-0.66294304,-0.49206235,-0.71527549,-0.73936983,0.07868172,0.08109105
-0.13861986,-0.85458572,0.82172765,0.62105035,0.43229591,0.05577296,0.24353799,-0.03424039,0.16396007
0.55817145,0.14043182,0.23119983,-0.25406829,0.94006238,0.31056330,0.75803700,-0.07194693,0.13522405
0.27423590,0.56944590,0.03042923,0.98972279,0.84117380,-0.81431583,0.65923125,0.20561629,-0.04550268
0.46978687,-0.31926552,0.84763463,-0.48051815,-0.81343128,0.24043312,0.02215587,0.05106559,-0.04906769
0.87278221,0.40230480,-0.03083766,0.38500207,0.43699871,0.20172599,0.62398443,-0.01430247,0.18085390
0.59040574,0.32756644,-0.21655109,0.41568701,-0.85472130,0.42421226,0.21981100,0.01372031,0.01730574
0.30922676,0.44231672,-0.56710796,0.59585554,-0.30135899,0.00783997,0.09922405,0.45368025,0.42468424
-0.20561606,-0.95112570,0.25957263,0.69205032,0.94267737,0.98074248,0.44803881,0.32683665,0.11133818
-0.27584530,0.60061770,-0.22059019,0.27285578,-0.83885790,0.31818038,-0.11968890,0.10308386,0.38572914
0.80114299,-0.10516445,-0.04118364,0.98071531,-0.38361504,0.42703600,0.62806880,0.44704628,0.38037938
-0.15684575,-0.83456339,-0.02340384,0.40463226,0.90893136,-0.30380565,-0.04136905,0.44341875,0.40022140
0.02911003,0.60913967,0.58812748,-0.09918156,-0.29614046,0.72506835,0.57154289,0.06447327,-0.13071720
-0.47306370,0.54052091,0.12479918,-0.72318906,0.95738453,0.36944110,0.33074010,1.02156323,0.53565732
0.50358658,-0.89393896,0.81140843,-0.58593968,-0.11736535,-0.36124434,-0.19355496,0.23631429,0.30247433
-0.10881557,0.57633746,0.98783099,-0.87081992,-0.51097061,-0.82793107,-0.43746871,1.01054333,0.51229087
-0.17162189,-0.45800388,0.51383271,0.84969267,-0.76312834,-0.22234833,-0.27543588,0.36613085,0.20286703
-0.09383366,0.71997822,-0.28734095,-0.95235268,-0.24116150,0.19876934,-0.23769376,0.16498371,0.02215599
-0.74443345,-0.54123183,0.72121436,0.27757887,0.69731791,0.35721487,0.34260627,-0.11519043,0.08721968
-0.06083068,0.31089576,-0.53940901,0.37098799,0.02713438,-0.50875544,-0.07971190,0.09789434,0.16015752
0.79388177,0.62894750,-0.21815213,-0.03567517,-0.97688244,-0.06239016,-0.00269237,-0.06591011,0.13531957
0.15512140,-0.13750226,-0.80607780,-0.27611109,0.19320766,-0.40435440,-0.36059276,0.01889283,0.22663475
-0.01346126,-0.36977512,0.37960085,0.23814184,-0.01394557,-0.61044615,-0.20881109,0.05160143,-0.04355614
-0.48067682,0.17816613,0.72450340,-0.81438132,0.06717971,-0.27056523,-0.22681814,0.10869198,-0.02004969
0.78489866,0.63826557,0.55842067,-0.96195698,-0.14538272,-0.65287192,0.06471802,0.55233539,0.31291196
0.49972032,-0.64336178,-0.61226794,0.47554007,-0.47539896,0.50093495,-0.08710590,0.07456248,0.01161855
0.66168100,0.20047979,-0.52466850,-0.93168960,-0.24641721,0.14535880,-0.24944366,0.43945371,0.41464608
0.55775935,0.04978258,0.82545428,-0.17926903,0.92399098,0.30773402,0.92573097,0.13901901,0.45335417
-0.76346126,0.29021540,0.28183686,-0.27768023,-0.17251360,0.84978341,0.13147866,0.53111441,0.49232941
-0.56638254,0.94769104,0.81055806,-0.21803948,-0.49263731,-0.66442261,0.02558401,0.99895344,0.56130251
0.44168526,0.13139103,0.32686376,0.23910983,-0.30131775,0.22401279,0.30043673,0.01707790,-0.21739796
-0.33821272,0.17253324,0.50726863,-0.51761675,0.16905645,-0.08642077,-0.15316158,-0.01272474,-0.07723159
-0.86540326,-0.96712541,0.73103023,0.27053422,0.53728938,0.48604080,-0.11677419,0.39118508,0.15531555
-0.24880452,0.38520819,-0.66587375,0.55023245,0.22096806,-0.20853037,0.05082621,0.16594897,0.08086530
-0.24597899,-0.63597535,-0.60894228,-0.08915560,-0.41898507,-0.15094452,-0.65941083,0.04260189,0.24209643
-0.24080909,0.25843270,0.55712879,0.42253157,0.69243790,0.98338464,0.84787197,0.31715811,0.13110964
-0.51219560,-0.48562920,-0.69042802,0.03207804,-0.20688685,-0.42474432,-0.87450847,0.12147395,0.32866698
0.05683397,-0.63459409,0.46774304,0.48247290,-0.88206814,-0.58885672,-0.27411971,0.58456681,0.18085487
0.81083284,-0.83257584,-0.54660340,-0.32184819,0.34215935,-0.28327212,-0.35296556,0.30207141,0.17652601
-0.62683013,0.87857421,-0.09186683,-0.42508799,-0.48091404,-0.47316746,-0.41550587,0.18330256,0.25562392
-0.75043528,-0.19177173,0.79744706,0.81026010,0.63416010,-0.38562171,0.31285311,0.96051220,0.51682722
0.92579285,-0.26175694,0.79294431,-0.42325240,-0.75585377,0.05670905,0.06609802,0.13091282,0.03497857
-0.49686349,0.29854150,0.45246264,0.58414938,0.52130776,-0.50854944,0.26197057,0.59721834,0.68141504
0.52351535,0.24402944,0.77403332,-0.28473977,-0.82713343,-0.05041645,0.02163129,0.46618776,0.32886072
0.71576374,0.05955440,-0.01111156,0.26724129,-0.07967730,-0.86703257,0.00803209,0.30094013,0.48566808
0.71877208,-0.34498456,-0.21975955,-0.69229975,-0.06754995,-0.01084942,-0.07019955,0.30230635,0.33803591
-0.04833772,-0.94951619,-0.60512939,-0.81764408,-0.72968690,-0.52939982,-1.09268851,0.12287501,0.06074735
-0.29286036,-0.74150726,-0.70416438,0.01673302,0.19265895,-0.52036716,-0.50774074,0.16192163,0.38788007
0.81194465,0.82024619,0.47754520,-0.92709916,-0.65666038,-0.52271685,0.04516202,1.12813983,0.40873322
0.90645290,0.58509519,0.38417626,0.21107617,-0.86533056,0.77207169,0.74227919,0.29413622,0.31379809
0.70493759,-0.78372500,-0.89488622,0.01051399,0.94763416,-0.27127046,-0.01608741,0.52266945,0.38079496
0.85971155,0.27193772,-0.14205220,0.56918350,0.70890170,0.01253471,0.82322258,0.18703830,0.30896397
-0.06286256,0.34003584,-0.76119065,-0.61840147,0.57863031,-0.99194191,-0.59307206,0.67765831,0.25564260
0.39446054,-0.35320116,-0.36679870,0.31860682,0.65673991,0.91747530,0.56836388,0.50844307,0.40572328
-0.06872574,0.71198772,-0.71593452,-0.67885243,-0.61004983,-0.66927409,-0.41117819,0.04847727,0.18581719
0.41306132,0.14988608,0.41851093,0.16866808,-0.35723540,-0.29629353,0.22066762,-0.11881026,-0.05755708
0.50509323,0.41543536,-0.95268191,0.53953913,-0.05709937,0.82186570,0.36931914,0.24124431,0.03255497
0.20509485,-0.18848337,0.68761756,0.19385239,-0.62244898,0.12222269,0.18897648,0.11240080,0.16410741
-0.57282652,0.25075387,-0.29159679,0.16100140,-0.28440362,-0.88264930,-0.65999177,0.30077010,0.12654487
-0.06687978,0.48221276,0.56986900,0.34185937,0.90002116,-0.82244181,0.52920572,0.56936107,0.17423953
-0.94903397,0.16938725,0.53972822,0.81348641,0.91233992,0.86498653,0.86317494,-0.04917841,0.17141569
-0.66663727,0.81383384,0.27077576,-0.67497811,-0.42374533,-0.79369145,-0.55076413,0.64090666,0.38943204
0.14239033,-0.90526380,0.43118017,-0.29540712,0.41342344,0.51589563,0.21727021,0.11035938,-0.03270349
-0.44905945,-0.05008118,0.66833454,0.82310420,0.13896435,0.54933825,0.63187726,0.04027257,0.05302674
-0.78763707,-0.98119150,0.48820700,-0.67443788,-0.96575597,0.45284895,-0.93332267,0.95413491,0.34826806
0.86612275,-0.52233166,0.32015397,0.30086304,0.61316279,0.78264535,0.88833711,0.15489472,0.10757895
0.64204615,-0.35273033,0.33599741,0.43291778,0.32224341,-0.48470034,0.21634330,0.10746244,0.29073397
0.17176922,-0.92396500,-0.73496264,0.69705301,0.02671983,-0.82644437,-0.56977191,0.17191847,0.00260766
0.95747842,0.66495085,0.84555402,0.93992661,0.07383553,-0.61269587,1.00455527,0.00833674,0.08788102
0.23667334,-0.00708212,-0.02418108,-0.78000056,0.00535012,-0.05862972,-0.34376141,0.07423628,0.17399874
-0.80649145,-0.05781775,0.43326635,0.82312112,-0.90925597,-0.00897900,-0.25134728,0.00380475,0.07178405
-0.23688405,-0.55817038,0.36295632,0.69991023,0.08315426,0.61016272,0.55931602,0.21681329,0.23680058
-0.06208204,-0.09926499,-0.53699796,-0.22381659,-0.27896178,0.28353083,-0.21064269,0.18558020,0.37139158
-0.96687768,0.59331602,0.20323200,-0.91760733,0.14567055,-0.11888067,-0.36493780,0.49300784,0.06908667
0.69424326,0.79876592,-0.79493010,0.94265942,-0.51306857,-0.04215332,0.47461503,0.73312913,0.63565907
0.68246004,0.16428458,0.43039441,-0.93587361,-0.02753892,0.37038108,0.27040478,0.39875188,0.56440202
-0.04989180,-0.52259550,0.64527533,-0.14245962,0.46667275,-0.94497080,-0.09163818,0.34800791,0.52981165
-0.95852911,-0.11772657,0.82836684,0.95971447,-0.00744568,0.38048160,0.39651718,0.10939162,0.05363792
0.82258279,0.25445263,0.06525992,0.06024059,-0.21545042,0.07643320,0.47681539,0.09334476,0.19162284
-0.56166490,-0.42539914,0.62731142,0.92420664,-0.04898309,0.82322507,0.37244713,0.62101975,0.48116137
0.42823615,0.25819822,-0.08169550,0.25335843,0.64870023,-0.15188874,0.38290500,-0.07541375,0.29589733
-0.59623968,-0.63234391,-0.57611434,-0.30999008,-0.58547200,-0.17784499,-0.90412066,-0.15078801,0.03681901
0.56903660,-0.54869710,0.59571930,-0.82430396,0.01263455,0.28227385,-0.06892881,0.05288738,0.10165024
0.04629831,0.86321156,-0.06033158,0.94397747,0.57336275,-0.16436113,0.72508246,-0.04689942,-0.03850946
0.78973711,-0.89070997,0.54720878,0.64158617,0.28174305,-0.23623783,0.32579491,0.26767904,0.25819743
-0.44139106,-0.21972183,0.99219653,-0.96709884,0.85920465,0.30048413,0.06279390,0.86450672,0.39332123
-0.51539219,0.51018810,0.54084494,-0.88869730,-0.00340793,-0.64680299,-0.26950981,0.17313085,-0.02266716
0.71671902,-0.35904360,0.51188055,-0.07897262,-0.59447745,-0.47088773,-0.09017205,0.13594599,0.13083389
-0.99692153,0.25075985,0.81010648,-0.14450911,-0.10198584,0.83854046,0.29454373,0.80381009,0.38810450
-0.48111030,0.97013536,-0.36109308,-0.98141355,-0.54728470,0.42180355,-0.48270224,0.04756700,-0.13983378
0.26820637,0.62797576,0.80415636,-0.71864604,0.83375340,-0.41717646,0.28829055,-0.04272408,-0.01144322
-0.03825610,0.12997962,-0.80965351,-0.51048713,-0.73369703,0.07484786,-0.72847477,0.15505764,0.36344579
0.06668904,-0.61839376,-0.37382361,0.36394179,-0.80601619,-0.89592760,-0.68804446,0.42783640,0.35986956
-0.15353664,0.98299920,-0.92212430,-0.22360304,0.96000431,-0.83390246,-0.00573764,1.31601750,0.45929733
-0.34184000,0.49679957,0.08042356,0.71483838,0.65142387,-0.62604602,0.33939463,0.48695505,0.17731892
0.82277577,-0.70820767,-0.28703502,-0.59697717,0.16604194,-0.96143085,-0.67785787,0.08308094,0.37185445
0.04822690,-0.97135248,-0.44649185,-0.78959912,0.93605255,0.02357649,-0.51925107,0.43943663,0.29825098
0.10677641,0.26649796,-0.24442101,0.07336085,-0.91661307,0.85527184,0.15458356,0.13870736,0.31972284
0.02821542,-0.23420717,-0.21327161,0.74661447,0.00521025,-0.61189517,-0.04477222,0.09436284,0.02088224
-0.46503673,0.51906821,0.24051678,-0.36533823,0.48954764,0.79939988,0.39834175,0.47555909,0.43222526
-0.53290755,0.50477186,0.97632286,-0.95235432,-0.11920990,-0.59833088,-0.25186234,0.34951520,0.04714458
-0.94322435,-0.19247424,0.75671871,0.36225400,-0.86192727,0.80741047,-0.08540053,0.68829610,0.28822259
-0.80289602,-0.55649714,-0.68027009,-0.70781810,-0.28445225,0.65972301,-0.79002937,0.29585973,-0.13181033
0.27393607,-0.61409946,-0.79724188,0.02740834,0.53166695,0.40780373,-0.15703844,0.55335752,0.48368840
-0.29509866,0.06670822,-0.63869180,0.38501913,-0.32071842,-0.66537127,-0.50233411,0.17039036,0.33875310
-0.86038239,-0.12029331,-0.54140712,0.60051498,-0.84066051,0.38160538,-0.43514068,0.18011990,0.32405532
0.51872045,0.75242798,0.69977877,0.00755509,0.36534800,-0.89793230,0.36051157,0.32888271,-0.09693012
-0.01730845,-0.39956134,0.79947086,-0.76753180,0.70257193,0.98689842,0.34622321,0.65005494,0.44627844
0.19336566,-0.57729465,0.67064502,0.40364316,0.52637981,0.35647511,0.49070915,-0.01885356,0.07145541
0.95935986,0.79668503,-0.02327543,-0.47569814,-0.94471928,0.93949454,0.45217235,1.26642321,0.40695074
0.66230921,0.97091808,0.66160455,0.17691117,-0.50944006,0.11714850,0.70579093,0.49499207,0.49048072
-0.37325310,-0.93755746,0.40184766,-0.53304015,-0.51448483,0.08978686,-0.66952428,0.33135338,0.44696834
0.13505317,0.73308674,-0.95507747,0.94938283,-0.42327700,0.40049128,0.17696400,0.23766106,0.40676737
0.30681257,0.79301477,0.95068085,0.05124771,-0.47186067,-0.82216506,0.24718195,1.00752637,0.30731046
0.80815651,-0.04596418,0.65217064,0.28801409,-0.68959919,0.04383334,0.39839682,0.34403711,0.06438358
-0.26217996,-0.61057793,0.43553740,-0.76489319,-0.33938916,0.20731685,-0.35634841,0.23684396,0.45880966
-0.59024486,0.83960666,0.04347114,-0.25840147,0.78680085,-0.63433315,0.03672939,0.25453404,0.09805735
0.06360825,0.04269378,0.98241559,0.58459459,-0.44490623,0.75969547,0.68926639,0.43867680,0.39704272
0.55376018,0.41658404,-0.50207348,0.41192232,-0.60700014,0.31125995,0.25201048,-0.03488498,0.00705391
0.23406096,-0.91916133,-0.73312579,-0.04965836,0.66542081,-0.15606869,-0.44428069,0.45171014,0.41143598
0.12253885,-0.96787075,-0.70979133,-0.17613548,0.08443379,0.19596119,-0.66025193,0.52906370,0.48792757
-0.52470214,0.01877985,-0.49556120,-0.16374258,0.53299182,-0.81283512,-0.58048516,0.23379286,0.13777785
-0.24113951,0.99309986,0.96496115,0.27434566,-0.02259450,-0.86632583,0.42887622,1.05267224,0.43529559
-0.78051518,-0.89706008,0.48036130,0.19875213,0.74565317,-0.65930604,-0.40685256,0.80369577,0.30928968
0.16782569,0.14594609,0.84479830,-0.48827107,-0.27037067,0.12664446,0.16948433,0.07028537,0.17646512
0.09335488,-0.68675274,0.38983018,-0.24908882,0.82222396,-0.52652841,0.06693184,0.09675630,0.36294979
-0.54179836,-0.62610336,-0.24408162,-0.80855178,0.90957041,0.26541179,-0.46835576,0.07882786,0.18127813
0.38582137,-0.09847724,-0.68439788,-0.54484399,0.76306024,0.53379811,0.15497914,0.34098848,-0.01825005
-0.26669102,0.13903825,-0.45423257,-0.14087107,-0.02717001,0.12972345,-0.12063794,-0.02873925,0.16546367
-0.66112946,-0.99006235,0.29102260,0.17585350,0.52310828,-0.02382765,-0.17475459,0.19275134,0.33502801
-0.92417801,-0.51961411,0.87487476,-0.94833281,0.23650310,-0.02585565,-0.30510822,0.58492690,0.61397244
0.51349287,-0.62485883,0.40487820,-0.11009520,-0.99484384,-0.61719155,-0.67732543,0.31688654,0.38096166
-0.82427386,-0.03310928,0.05048190,-0.80520377,0.28630744,-0.21514205,-0.60917748,0.34164391,0.35612392
0.15862727,-0.65340866,-0.45306628,0.34707659,-0.06229413,0.60933217,-0.13610893,0.11569165,0.37881881
0.61917655,0.52852004,-0.99989622,0.56098420,0.34944980,-0.98252925,0.16597733,1.21130467,0.46068200
0.17915848,0.57699498,-0.94223707,-0.10908495,0.67938737,0.12254501,0.09788156,0.32017324,0.19874734
0.16649968,0.69079221,0.28984837,0.46412003,0.33326707,-0.41757454,0.48428526,-0.01940322,0.20947154
0.03373555,0.44171992,0.04695051,-0.32336501,0.45393704,-0.97013057,0.04449846,0.12622213,0.06638682
-0.76707493,-0.09853051,-0.05346648,-0.96376163,0.11116718,0.39929783,-0.42227523,0.60805362,0.37380550
-0.20098888,-0.94958890,0.17066280,0.52407286,-0.12597623,-0.34046352,-0.18477529,0.26331594,0.11768890
0.88166756,-0.38154396,0.44716909,0.61418658,-0.77683815,0.89568213,0.42806784,0.48455506,0.23742086
0.35303424,-0.49620638,-0.81147375,-0.54600674,0.53961001,-0.67903960,-0.53616079,0.08565692,0.10585646
0.01622328,0.96715574,-0.15607530,0.48709603,0.27095851,-0.36797716,0.51493993,0.35923557,0.11571445
-0.21936443,-0.31840240,-0.39812606,-0.85533616,-0.19490381,-0.16314073,-0.59867743,0.10087282,0.03436313
-0.74230182,-0.39560830,-0.67527979,-0.92863510,0.67564836,-0.42573180,-0.81516161,0.13788821,0.31422033
-0.54249843,0.05211112,-0.27737420,-0.10335041,0.69226890,-0.57592708,-0.41359892,0.07539643,0.14110547
-0.99128282,0.00410759,-0.53495715,-0.65662014,0.42428533,0.85340248,-0.40690185,0.56849075,0.52122740
0.52481796,0.92475246,0.09815513,0.21590412,0.74625614,-0.37572019,0.68204221,0.43330958,0.31850773
-0.10645237,0.71005987,0.88946400,0.65333059,0.76165749,0.27004061,1.05803185,0.37346351,0.34348079
-0.11010984,0.82106781,-0.36189861,0.88006736,-0.56577049,0.62171215,0.39280187,0.05694717,0.24152655
-0.06206095,-0.87979251,0.90017018,0.16105256,-0.87759341,0.19741712,-0.23650807,0.93830558,0.42419716
-0.85684929,-0.72312196,0.14761807,0.73972243,0.34579978,0.30875230,0.07931803,0.43204000,0.15644505
